70,4574
40,2955
31,3191
67,4810
63,5559
31,3978
47,4253
26,2947
64,5391
27,3052
75,4539
54,3937
39,3457
26,3031
31,3083
78,4712
50,4919
20,2080
50,3910
40,3624
29,2522
87,4326
23,3226
63,5530
21,2465
71,4970
58,5294
19,2570
59,4363
21,2737
38,3899
41,4315
60,5045
23,2863
62,4373
45,4295
54,3963
30,3690
38,3756
41,3588
41,3944
65,4656
39,3179
59,4644
38,3885
51,4492
41,4105
82,5650
88,5244
41,3812
18,2067
79,5025
40,3862
76,4535
61,5162
75,4832
40,4724
36,3633
78,4621
23,2929
67,5246
39,3642
40,5002
74,4944
74,5572
58,4688
68,5338
69,4644
61,5100
70,4955
36,3249
23,2135
72,4667
21,2341
82,4927
37,3965
45,3528
40,4088
70,5326
53,4662
42,4352
55,4975
96,4763
49,4431
36,4040
50,4141
65,5010
19,2745
54,3862
58,4806
24,2259
66,5694
56,5177
64,5047
67,4977
57,4469
56,4068
52,4892
55,4647
29,2349
33,3369
59,4457
81,4650
20,1840
56,4825
56,5033
53,4052
72,5488
58,4749
40,4214
78,4243
31,2637
37,4021
58,4915
52,4396
54,3853
69,5201
50,4374
40,4154
43,4037
46,3627
61,4689
48,3729
20,2135
88,4747
58,4936
44,3680
49,4116
38,4011
52,3858
54,5375
21,2897
20,2136
54,4281
80,5204
73,4764
55,4543
31,2589
45,4086
85,4728
76,4801
75,5570
29,3439
47,3454
29,3325
24,2527
61,4982
34,3576
41,3706
42,3592
44,4252
67,5486
36,4036
23,1867
57,4562
47,4588
67,5547
24,2936
30,3686
65,5120
31,3934
78,5089
74,5070
27,2999
35,3996
69,5495
73,4980
60,4468
71,4566
67,5237
38,3453
20,2367
60,5195
73,5512
84,4834
61,4427
28,3617
74,4414
86,4753
18,1892
57,5108
44,4009
67,5505
80,5599
61,5316
69,5005
30,3258
91,5470
27,2979
32,3153
52,4387
63,5031
51,4899
59,4737
57,4383
19,2110
43,3489
54,4599
44,4514
43,4051
50,3675
21,2535
74,5407
29,2082
21,2289
39,4563
58,4748
25,3299
58,4482
20,3009
21,2692
30,3781
24,2971
18,2258
56,5275
71,4409
49,4728
28,2588
66,5690
33,3648
37,3918
45,4595
59,4112
41,3229
51,4151
41,5014
27,2541
78,4934
72,5570
21,2757
27,3267
38,3708
43,3348
68,4721
28,3323
42,3246
66,4665
44,3548
40,4056
29,2604
91,5219
76,4664
88,4978
23,2524
18,1365
20,3230
26,2981
62,4649
40,2633
19,2111
45,4196
34,3289
62,4528
64,5119
79,5091
27,2134
60,5234
58,4715
71,5808
48,4549
58,4392
47,4298
79,4861
70,4326
31,2886
74,5363
63,4751
35,3561
35,3337
90,5047
20,1420
52,4013
34,3149
54,4642
18,1971
45,3974
32,3835
35,3593
32,3463
42,4144
72,4799
49,4052
40,3778
77,5359
30,3366
74,4999
51,3977
51,4476
38,3483
69,5524
37,4204
67,4845
74,5204
88,5399
60,5283
51,4566
77,4702
83,4716
21,2839
31,3212
29,3495
31,4179
86,5237
69,4208
66,5294
76,5168
35,4432
44,4471
75,4538
69,5592
60,5416
64,4782
31,3216
36,3365
30,3227
36,4023
68,5075
85,4818
50,4581
24,2613
30,3285
73,4668
69,4746
49,4296
26,3438
52,4168
69,5465
59,4394
70,4707
49,4355
37,3951
68,5498
18,1981
32,3229
44,4237
71,4636
54,3437
63,4965
39,3693
64,4497
46,4254
28,2879
20,2283
70,4918
42,3387
82,4379
85,5647
64,4234
18,2333
39,3506
28,2917
87,4444
51,4523
39,4277
68,4877
83,4685
81,5158
81,4814
40,3274
59,4482
91,4945
50,4585
39,4018
37,4494
49,4361
51,3917
37,3914
72,5524
61,4762
34,3540
24,2292
36,4528
81,5203
76,4463
51,4933
46,3966
32,3360
26,3586
48,5146
60,5555
35,3556
35,3679
58,5533
41,4189
51,4447
29,3378
61,5025
46,4374
47,4479
46,4156
22,2161
23,2725
64,4867
34,2886
26,3025
60,4428
30,4026
72,5057
49,4258
53,4359
55,4066
42,3616
88,4660
75,4745
65,5217
49,4692
80,4717
43,3791
59,4468
82,4787
35,4272
44,4225
52,4379
45,3474
59,4148
28,2805
35,3031
73,4640
39,3892
32,3730
78,4735
63,4878
50,3522
64,4573
55,4988
71,5282
68,4940
36,3077
62,3971
28,3394
70,5410
59,4341
51,4819
69,4797
39,3074
70,5008
73,4899
40,3833
19,2398
32,3232
29,3273
20,1881
78,4483
36,3570
55,4224
76,5205
51,4225
56,5191
32,3964
23,3510
62,5358
74,5083
60,5036
63,5304
29,3492
72,5170
61,4912
55,4383
69,5624
28,2472
51,4276
30,3435
59,4915
44,4282
52,4592
65,4493
49,3522
66,5166
56,4779
72,5493
59,4527
55,4980
59,5187
47,4391
26,3885
68,5131
55,4711
54,4702
29,3249
44,4350
21,2319
80,5168
40,3797
81,5206
45,4403
46,3875
33,3461
70,5027
37,3727
74,4931
51,3942
32,3555
88,4612
47,4113
38,3614
61,4943
38,4443
42,4322
56,4051
30,2918
30,2919
62,5079
63,5047
39,3723
92,5090
30,3576
27,3325
33,3596
25,2557
90,5256
73,4462
65,5122
52,3765
23,2162
25,3203
90,4524
61,4879
40,4073
39,3701
82,4080
53,4161
32,3635
87,5109
66,4989
29,2778
48,4129
55,4032
67,4445
32,3208
45,4162
23,2265
21,2405
21,2396
39,3941
32,2590
87,4680
70,5263
78,5272
48,4165
56,4659
56,4865
61,5187
87,4814
24,1680
75,5576
71,4975
63,5385
49,3903
19,2124
51,4124
47,4573
54,4845
79,5008
43,4441
34,2992
59,5250
57,5017
38,2758
49,3520
59,4291
19,2853
38,3546
22,2249
70,4192
44,3811
37,4097
60,5300
31,3731
31,2670
38,3997
77,4750
66,4272
19,1483
32,3379
51,4780
19,2076
65,5839
67,4488
67,5006
64,4782
66,4802
31,4366
33,3949
20,2406
38,3533
60,4418
31,3965
46,4321
75,4466
26,3259
47,4954
51,4583
51,4733
26,3327
77,5181
55,4668
89,4845
56,4808
24,2172
42,3937
56,4101
74,5151
53,4114
49,3609
38,5061
59,4567
47,4555
65,4739
30,3696
77,5128
57,4888
37,4174
72,4401
38,3628
48,4088
29,2626
20,2520
62,4995
91,5228
21,3111
74,4240
39,3919
30,4058
32,3934
36,3493
28,2877
40,4139
57,4395
75,5069
43,4315
23,2641
53,4130
21,2685
21,2563
19,2497
28,2611
39,3206
31,3548
37,3473
87,4269
68,4095
63,5261
73,5907
52,3604
47,4407
90,5968
45,4058
29,3687
68,4788
59,4999
46,3583
35,3736
20,2352
49,4436
47,4204
63,4334
22,2706
26,3425
71,5653
21,2653
71,5249
65,4717
72,5063
51,4230
40,4192
44,3694
83,4743
73,4880
49,3813
63,5096
27,2582
37,3355
44,4102
20,2354
29,3311
74,4751
70,5322
74,5022
56,4637
84,4715
39,3605
56,5358
34,3304
59,4786
41,3772
75,4883
33,3181
26,3161
37,3533
33,3896
21,2672
40,3596
53,4750
70,5251
24,2490
49,3782
61,5030
24,2174
39,4417
70,5027
78,5188
34,2929
35,4408
50,4221
29,2669
30,3140
47,3438
27,2833
45,4462
74,5380
56,4763
87,5181
82,4902
65,4857
55,3624
29,3508
20,1964
44,4778
31,3558
52,4630
43,4328
42,4027
87,4376
75,4922
45,4243
21,2025
60,4636
47,4789
27,2728
49,2976
80,5095
68,4853
47,4206
54,4475
85,5280
63,4529
32,3266
31,3972
22,2246
18,2087
53,4498
26,2631
89,4189
31,3118
35,3735
43,3283
46,4705
56,5007
60,4702
73,5127
23,2556
71,5097
89,4597
52,3958
38,4219
25,2909
71,5154
45,4532
72,5110
24,2996
33,3457
58,4217
39,4249
45,4781
55,4815
28,2941
26,3029
68,5393
65,4799
40,4438
93,4842
66,5168
21,2874
64,5871
53,3581
34,3595
72,4890
61,5196
36,4264
35,3807
36,3039
63,4570
69,5024
40,4264
73,4860
31,3687
23,2779
50,3173
56,4869
39,3933
30,2978
49,4596
72,5228
35,3750
92,4929
47,4255
18,2296
63,5567
51,4142
36,4722
30,3520
66,4240
21,3250
56,3451
72,5079
52,4562
32,3579
28,2447
30,3466
21,2319
59,4940
48,4083
59,5125
21,2019
22,2799
76,5694
55,4989
55,4763
29,2927
72,5030
21,2564
74,5144
44,3994
41,4088
34,3769
84,4984
19,2557
19,2119
54,4570
62,4990
23,2252
29,2261
54,4724
64,5576
53,4167
78,4841
73,4284
19,2619
41,3809
40,4377
65,5343
72,4919
36,3539
25,2716
37,4004
48,4054
74,4783
21,2358
44,4432
32,3486
85,4984
68,4584
86,4645
59,4615
63,5101
45,4216
90,4935
60,5123
22,2436
63,4441
51,4447
61,5080
34,3831
56,4882
51,3946
62,4877
34,3812
50,4371
66,4831
24,3119
38,3276
21,3080
24,2853
72,4650
51,4304
56,4220
35,4409
33,3082
46,4018
58,4344
53,4234
49,3780
33,2818
77,5205
66,4920
72,4974
18,1208
67,5457
80,5521
35,3605
73,5862
40,3944
26,4125
67,4519
26,2938
50,4745
21,2347
26,3085
78,4701
67,5161
73,4945
27,2759
61,4964
25,2886
42,3254
57,4701
77,4742
26,2705
35,3508
56,4870
42,4566
31,3377
68,5237
59,5108
90,5643
21,2805
32,3000
72,4790
72,5404
57,4195
88,5558
36,3594
32,3597
75,5404
26,2988
28,2840
73,4958
45,4361
34,2962
47,3857
67,5091
75,4890
54,3751
46,4220
66,5040
66,4513
21,2317
90,5433
19,2595
47,3205
84,5454
50,4861
74,4896
67,5438
31,3102
29,3447
36,3713
35,3582
70,5704
26,3473
60,4476
83,4789
47,4054
52,4138
57,4489
59,4536
51,4404
52,4903
60,5180
49,3876
63,4523
65,4376
39,4051
47,3883
33,3352
47,3690
87,5343
56,4351
21,1767
20,2370
68,4799
72,5964
50,3975
63,5227
27,3394
82,4900
52,4297
56,4842
21,2555
80,5810
48,4842
64,4890
39,4393
38,4524
54,4210
72,4779
42,4602
51,5065
87,5254
58,4722
83,5235
24,2303
60,4000
48,3997
56,4312
49,4717
46,4268
21,2502
66,5131
46,4674
36,3591
48,4188
22,2579
37,3701
49,4081
61,4444
22,1910
31,3165
53,4468
18,2428
50,4223
42,4161
72,4834
42,3773
33,3342
73,6046
21,3225
62,5062
45,4372
71,4461
37,4071
92,6040
44,3885
56,5140
70,5162
32,3580
20,2224
53,4441
51,4475
26,3220
47,3559
30,3460
35,3820
33,3111
31,3013
24,2768
48,4962
48,4143
61,4806
21,3563
34,3614
39,3510
60,4844
40,4092
38,4010
66,5267
65,4770
22,2297
70,4680
23,3109
54,4915
19,2688
78,4451
49,3706
59,4913
74,5938
19,2517
41,3777
64,5136
24,2570
22,2556
24,2920
48,4406
35,3604
45,4505
37,3914
30,3402
53,3902
57,4351
52,4333
83,5748
59,4120
46,3739
34,3828
48,3934
47,4291
41,3658
31,3672
22,3098
60,5201
28,2807
30,2981
24,2511
20,2897
31,3433
18,2459
78,5515
61,4873
71,4903
33,3575
60,4747
28,3090
53,4119
42,3935
43,4438
95,5372
73,4770
68,4598
67,5276
58,4698
58,4663
65,4473
51,3786
51,3923
33,3229
35,3765
43,4249
34,2797
46,3943
40,3870
54,4543
32,3025
38,3759
74,4799
62,5388
31,2850
75,5210
69,5079
49,4107
60,5644
20,1980
30,3742
19,2016
74,5070
59,5410
21,2255
89,4957
57,4250
35,4346
42,4500
22,2839
57,4705
55,4408
64,5418
48,4116
45,4307
87,5262
47,4110
36,3747
25,3302
82,4258
36,3324
74,5095
46,4371
27,3209
21,2883
68,5238
67,5196
22,3119
69,4901
51,4067
36,3106
34,3041
30,3852
21,2374
52,4231
43,4045
29,3478
58,4028
38,3016
53,4594
60,4726
80,5413
28,2819
61,4945
48,4148
23,2875
23,2891
48,3117
62,5833
49,4403
45,4192
67,4805
25,3353
56,4595
69,5160
28,2290
41,4197
60,4995
40,4521
18,2395
39,2962
45,4627
34,3900
53,3954
61,5039
52,4392
89,5078
45,4334
26,3904
76,5492
57,4875
25,2542
61,4445
56,4240
24,2882
54,3968
68,4731
42,4418
29,3272
41,4098
65,5816
37,2924
64,4825
44,3790
71,4415
18,2489
57,4387
49,3713
35,3939
49,4061
20,2160
47,3272
37,3924
68,4547
21,2477
72,5158
32,3207
34,2919
50,3531
30,3763
32,3658
24,3065
66,5092
78,5577
25,2839
61,4632
58,4874
24,2483
26,3183
80,5187
35,3946
88,5080
24,2512
38,3667
61,4654
45,4608
62,5105
18,1989
49,4789
46,3801
81,5526
51,4561
55,5236
58,4915
69,4832
62,5011
66,4782
72,4393
32,2776
35,3916
44,3683
60,4408
52,4000
50,3848
43,4033
79,4979
29,2978
24,2794
47,3762
52,4183
49,5094
29,2681
64,4845
56,4411
20,2719
66,5775
23,2982
32,3637
23,3389
27,2726
64,4119
28,3169
23,3203
76,5551
29,3451
57,4816
73,5019
74,4777
84,5089
43,3632
50,4746
65,5530
23,2582
77,4625
74,5161
23,2179
52,4017
64,4642
51,4629
47,3860
53,4574
75,5134
37,4432
61,5345
48,3384
53,3861
41,4150
56,4018
45,4095
28,2459
24,3110
75,4715
57,4407
63,4737
44,4380
20,2329
31,2832
46,4528
48,4455
31,3530
53,3800
63,5257
38,3560
34,3125
78,4707
68,4724
59,3998
44,3820
49,4505
70,5143
53,3864
26,2947
71,5137
82,4966
53,4016
33,3328
32,3373
37,3636
50,5085
31,3470
33,3801
34,2853
53,4123
27,3338
68,5327
55,4810
30,3118
57,4531
26,2778
45,5357
56,4914
96,5088
34,3654
28,3049
23,2464
48,4670
38,3648
53,4271
22,2031
25,2972
59,4604
57,4714
21,3066
68,4379
66,4419
43,4603
74,4918
36,3297
19,2095
20,2729
59,4710
80,4497
37,3319
62,4916
48,4413
26,2598
64,4833
43,3835
56,4362
74,5725
82,6090
39,3867
82,4710
45,4209
40,4254
54,4791
53,4513
84,5002
50,4147
21,3045
22,2818
48,3342
45,3979
53,5214
87,4897
69,4760
28,3565
43,3168
34,3588
36,3938
35,4386
52,4076
39,3503
22,2996
52,4581
93,4765
24,2156
36,3761
67,4083
30,3535
41,3934
22,2532
25,3093
24,2532
73,5449
61,5249
70,4857
63,5437
42,4417
53,4211
76,4579
29,3496
48,4313
72,5284
55,4931
47,4410
27,3496
60,5474
42,3872
51,4862
27,3347
64,5319
59,5580
45,4998
59,4472
41,4313
62,4685
93,5008
39,4279
38,3752
57,4361
34,3272
68,5513
68,5062
30,3164
41,3899
45,4873
32,3670
39,3719
55,4083
60,4281
71,5016
46,3059
85,4066
39,3506
61,5029
45,4127
48,3654
35,3450
46,4132
43,4301
33,3313
43,3819
67,4719
65,5199
57,4505
21,2265
23,3080
42,4555
77,5148
58,4357
53,3352
66,4955
73,5384
49,3655
49,4317
26,2965
39,3439
64,4894
30,3682
36,3658
26,2769
65,4531
54,4006
79,4438
60,5868
20,2413
25,3145
41,4061
32,3816
59,4274
41,4282
25,2840
72,4837
42,4819
74,4811
64,5200
33,4044
81,4875
73,3797
73,5033
39,3570
71,5471
31,3246
56,4322
61,4611
69,4505
74,5138
29,3577
38,4173
24,2927
59,5931
34,3286
34,2946
36,3962
37,4001
28,2888
83,4682
55,4442
69,4306
45,3956
56,4276
83,4523
71,4310
62,4615
76,5692
67,4835
20,2397
28,2206
63,4598
63,5123
72,5076
78,5198
91,4801
29,3276
69,4830
35,3648
26,3305
78,4858
39,4539
61,5320
58,4831
22,2767
51,4369
74,5022
62,5466
29,2453
45,3947
78,4409
23,2407
39,3339
62,5141
64,5335
61,4133
22,3023
41,4487
32,3879
63,5880
30,3638
35,3908
71,4758
35,3364
23,2559
74,4612
49,3490
18,2765
47,4077
34,2953
51,3798
65,5385
30,3387
32,3156
55,4736
53,5154
53,3762
30,3427
72,4360
22,2503
27,3483
60,5374
37,3914
51,4025
34,4309
56,4976
70,5612
28,3715
39,2466
80,4113
52,4298
23,2690
25,3161
66,5208
48,3919
37,4110
56,4240
32,3051
33,2958
76,4085
35,4017
24,2415
40,3668
94,5250
53,4868
74,5275
34,3274
45,4191
32,3004
59,4650
57,4336
41,3998
49,3735
47,4450
30,3120
75,4734
34,3434
77,4754
61,4812
32,3753
69,5227
68,6094
43,3831
22,2103
72,4757
61,4981
74,4984
60,5344
58,4221
74,4928
66,5055
38,3538
71,4741
32,4180
23,2578
36,3503
21,2379
32,3440
24,2568
23,2552
61,4925
95,5088
24,2738
28,2900
57,4289
40,4145
45,4093
64,5397
75,5259
43,4089
60,4971
69,5148
35,4512
42,4027
58,4545
72,4801
56,4738
46,4034
64,4475
54,3980
59,4083
55,3728
25,3113
63,4466
62,5689
63,5358
69,4972
71,4728
36,3853
38,3764
41,3967
25,3264
47,3845
61,4785
36,3553
48,3351
68,4723
19,2347
22,2845
28,2920
54,4019
77,4613
69,4508
61,5049
54,4336
59,4284
27,2946
40,4107
35,4094
22,2158
78,5252
56,4557
39,3112
33,3764
74,4861
26,3191
75,5128
31,2928
30,3741
95,4736
21,2740
52,4513
20,3113
70,4690
43,4061
27,3120
43,4478
90,5421
52,4178
43,4301
83,5550
31,3574
57,4493
78,5517
56,4313
35,3998
31,3582
24,2777
55,4663
55,4040
51,3818
59,3954
76,5155
56,4623
64,5107
29,3488
79,5712
28,2704
82,4963
51,3984
93,5507
24,2281
64,5593
40,3611
57,5263
32,3903
80,4717
29,3539
47,3806
29,3073
57,4441
40,3653
76,5041
28,2800
42,3707
69,5096
40,3905
85,4665
53,4110
41,3565
35,3529
65,4852
75,4476
33,2805
78,4365
62,5097
80,5102
70,5197
82,5174
25,2612
50,4397
54,4087
82,5573
50,4058
67,5499
22,3348
44,4351
26,3425
19,2503
60,4527
34,3447
66,5339
71,4988
67,4059
42,4421
52,4276
57,3509
36,4065
41,3878
54,4276
30,3602
65,5211
57,4920
66,5060
46,4939
33,3434
60,5357
71,4457
27,2980
48,4477
41,4076
90,5318
32,3002
72,4434
38,3943
63,4870
66,5366
31,3753
36,4059
82,5121
42,4471
74,5309
43,4326
59,4845
55,4922
51,4470
84,4833
28,3102
42,3907
42,4319
40,3969
65,4229
50,4321
74,5197
46,4629
36,3744
63,4945
26,3068
70,4672
64,4815
62,5118
74,5063
26,3589
39,3493
68,5796
64,5829
47,4419
61,5395
65,4610
57,4806
30,3338
31,3021
82,4540
21,2432
26,3247
46,4704
85,5421
22,2694
28,3414
33,3002
73,4770
76,5022
39,4295
26,2549
58,4792
51,4556
73,4744
22,2965
39,3761
37,3329
23,2558
38,3531
73,5260
36,3715
28,3147
85,4599
66,5361
24,2011
38,3295
41,4040
77,5119
25,3908
45,3746
75,4614
60,4973
25,3121
57,4228
45,4133
54,4470
35,4248
81,4664
61,5141
63,5197
49,4473
58,5325
22,2661
27,2692
36,3748
36,3719
22,2891
66,4911
52,4174
58,4673
61,4888
61,4971
47,4296
37,3561
54,4183
20,2585
49,3772
63,5453
53,4332
42,4353
75,4834
58,4564
73,4924
67,5352
50,4171
57,4205
37,3874
37,4362
24,2716
54,4243
33,3075
32,3044
21,2791
44,4252
33,2787
59,4503
57,4863
26,2162
58,4762
39,3404
32,2504
39,3969
81,5133
52,4319
46,3734
56,4598
67,5290
39,3798
29,3305
47,4271
53,4618
53,4116
58,4251
76,4724
69,4683
21,2591
29,2982
48,4391
80,4724
80,4457
30,3387
47,4030
28,3103
54,4542
50,4520
73,5528
59,3923
42,3846
20,2604
31,3618
71,4968
87,4988
20,2105
86,4897
82,4221
66,5476
43,4344
64,4574
86,5014
80,5075
26,3246
51,4190
47,4988
52,3957
37,2605
73,4368
32,3553
34,3142
19,2440
32,4091
53,3595
25,2968
84,5380
90,4812
59,4375
26,3023
66,6054
38,4118
41,5136
59,4318
49,4243
33,3065
52,4473
32,3507
25,2987
75,5433
57,4763
45,4096
19,2350
39,3539
51,4274
24,2649
65,4574
42,4620
40,4106
57,4724
43,4431
27,3008
63,5090
63,5975
48,3461
56,3612
55,4304
66,4962
66,5143
50,4642
26,3405
27,2832
53,4805
24,2802
64,4919
67,4934
50,4488
25,3502
65,4952
89,5222
24,2597
30,3204
48,4417
26,2427
48,3983
78,4868
84,4925
44,4215
69,4284
80,4592
76,4730
74,4658
71,4682
21,3563
31,3688
43,4390
48,4604
49,4968
52,4405
77,5576
63,5367
50,4713
70,5034
21,2048
